Modules	16-TM29-FDA	13-TM42-FDA	23-T26-FDA	16-T26-FDA	20-TM30-FDA	18-TM36-FDA	23-T80-FDA	15-T52-FDA	08-TM36-FDA	29-T13-FDA	18-T52-FDA	16-TM54-FDA	14-T52-FDA	19-T13-FDA	03-TM60-FDA	27-T26-FDA	16-T106-FDA	23-TM42-FDA	35-T52-FDA	30-T80-FDA	27-T52-FDA	28-T52-FDA	20-T106-FDA	16-T80-FDA	22-T26-FDA	02-TM54-FDA	14-TM60-FDA	13-TM60-FDA	28-T26-FDA	26-T80-FDA	06-TM30-FDA	14-TM48-FDA	26-T13-FDA	13-TM30-FDA	15-T26-FDA	13-TM48-FDA	30-T26-FDA	27-T13-FDA	33-T13-FDA	33-T26-FDA	26-T26-FDA	07-T106-FDA	31-T80-FDA	14-TM42-FDA	13-T52-FDA	19-T80-FDA	08-TM48-FDA	03-TM48-FDA	31-T52-FDA	30-T13-FDA	16-T52-FDA	06-TM42-FDA	16-TM48-FDA	07-TM54-FDA	05-TM36-FDA	14-T80-FDA	35-T13-FDA	28-T6-FDA	13-TM54-FDA	19-T26-FDA	02-TM60-FDA	12-T80-FDA	01-TM48-FDA	31-T8-FDA	10-T106-FDA	26-T106-FDA	20-T52-FDA	35-T80-FDA	06-TM36-FDA	10-TM36-FDA	15-T13-FDA	14-TM30-FDA	13-TM36-FDA	22-TM30-FDA	30-T52-FDA	22-TM36-FDA	22-T13-FDA	28-T106-FDA	16-TM42-FDA	14-TM54-FDA	31-T26-FDA	20-T6-FDA	14-TM36-FDA	02-TM46-FDA	22-T52-FDA	01-TM60-FDA	19-T6-FDA	03-TM54-FDA	16-T6-FDA	23-T52-FDA	27-T39-FDA	35-T26-FDA	20-T26-FDA	11-T80-FDA	14-T26-FDA	27-T80-FDA	07-TM60-FDA	16-T13-FDA	25-T26-FDA	13-T106-FDA	16-TM36-FDA	19-T106-FDA	18-T13-FDA	14-T106-FDA	19-T52-FDA	26-TM30-FDA	22-T106-FDA	06-T106-FDA	20-T80-FDA	21-T6-FDA	20-T13-FDA	21-T13-FDA	22-T6-FDA	29-T26-FDA	05-TM48-FDA	18-T26-FDA	08-TM42-FDA	08-T106-FDA
M00489_C4-dicarboxylate transport 2-CRS (DctS-R)	1.19827429137929e-07	0.00017191197848591	1.19690486370375e-05	5.84591677036086e-05	6.54279727012825e-06	9.56871739182056e-07	3.6824743607201e-05	4.46535984166963e-05	3.40430376601313e-07	3.04897901791593e-05	0	0.000111537047333125	3.15439368332624e-05	8.67023757384351e-05	5.90417667471639e-05	6.8723822397238e-05	7.72838072138698e-05	8.12625024830889e-05	4.79401856150445e-05	3.3120425149781e-08	0.000245439434369143	3.11209211437777e-05	7.73360833357136e-06	3.67891335160779e-05	2.89464543263037e-07	1.53158997811221e-05	2.30638195339789e-05	4.67330596865583e-05	2.8521356665467e-05	2.15382172751962e-06	4.302460352284e-05	4.32734509847987e-05	3.63298885094193e-05	4.89018961287916e-05	2.32187437909407e-05	3.59494252301596e-05	7.62612424399866e-08	0.000122979195290409	2.73068991549734e-05	2.68198043237729e-05	3.25444193757773e-05	2.84226426948465e-05	7.79672489356535e-05	5.65272432761948e-05	5.04927160347124e-05	4.31292126394265e-05	4.00217250992157e-05	2.94343717331492e-05	0.000132816746369055	4.41711783697203e-07	0.000106294748844178	4.15908106942523e-05	3.35539520330326e-05	1.70027235224119e-05	1.674462568252e-05	5.1633135987313e-06	1.49061527938473e-05	4.59079981604699e-05	8.21652421942953e-05	0.000130769780785577	3.5996566644302e-05	0.000160376613886382	1.2548149016203e-05	4.30635324932961e-05	0.00030167487015452	7.18331184220887e-06	2.39646119100085e-05	6.19843415826395e-05	3.26891424973229e-05	1.48852669003534e-05	4.51137934077856e-05	9.66725832775114e-06	2.59708337771649e-05	3.38622680277318e-05	7.78071854876664e-08	5.54430374606563e-05	2.87744219538418e-06	1.31686115817488e-05	2.41493431737604e-05	2.75125762178623e-05	0.000113032733570793	1.4555415885128e-05	1.50900960722546e-05	4.69453683988432e-05	9.11130856594103e-05	2.94711587423375e-05	1.74878349911538e-05	2.42093466719351e-05	2.29138646004686e-05	4.1132054525287e-05	2.00124002280215e-05	4.89336915051247e-05	6.93309768724737e-05	3.21310162273144e-05	9.59848559417393e-06	9.53866910165001e-05	2.70655382317443e-05	6.81172388118686e-05	0	5.05035628032005e-05	0.000168011053665319	3.03900939915945e-05	0.000164885036804717	7.62300806350158e-06	0.000253708694079724	1.70221047484592e-05	1.1296227528017e-05	9.59615019414848e-05	9.73901229141185e-06	1.81735055310743e-05	1.93050551712864e-05	2.13006215995322e-07	1.76209720213449e-07	4.59902462761746e-05	5.02275316176189e-05	3.14890429686948e-07	1.10889090301388e-05	0
M00490_Malate transport 2-CRS	8.94871240802052e-06	0.000299835191075143	2.01670271555563e-05	0.00010867409380799	8.79188383173483e-06	2.20080500011873e-06	0.000198744080122547	7.45055862161591e-05	4.25537970751641e-07	3.6957321429284e-05	4.44619479937143e-05	0.000324910169903332	0.00020493383478126	0.000166841920930545	8.69202614594481e-05	0.000146136045138997	0.00015616109498885	0.000169958581076897	0.000186645173873207	7.28318149043685e-07	0.000348345030549955	0.000216556907075072	1.28263326361972e-05	0.000101418692395674	8.69840952505426e-07	5.52577726245182e-05	5.32132637709694e-05	0.000171435517290919	4.4770026417671e-05	3.31067014625223e-05	0.000120907837504387	0.000109947260997688	0.000112429181600156	0.000161894462458046	0.000100172294640915	9.33797415855011e-05	1.87602656402367e-07	0.000207854298774224	7.37286277184282e-05	0.000229942224219824	9.07025021491571e-05	7.92934311706025e-05	0.000131398440895647	0.000113133417399842	0.000137624550924938	0.000123484754807431	4.41055745991357e-05	5.08603463837709e-05	0.000201935054857255	0.00313692886843053	0.00016435131849401	0.000110475590906608	5.71381994683909e-05	0.000116864873441374	4.50948614928224e-05	4.4602240874147e-05	4.12602309333694e-05	8.78380514436609e-05	0.000290706466037684	0.000139238803940406	6.46986748496705e-05	0.000338869984766504	0.000114901678246408	0.0001134694469732	0.00033139612419109	8.8961449228611e-05	7.75624743042528e-05	0.000152565955790447	8.35111188509691e-05	2.75757487024206e-05	5.95617905695573e-05	0.000111258271280785	8.50245142735491e-05	0.000125172950310604	1.71175808072866e-06	0.00026937945708943	4.5777489472021e-06	2.47506434548532e-05	4.27004295208763e-05	0.000107733870070791	0.00021179364767149	6.60497863694883e-05	6.87275437472997e-05	0.000103778497541033	0.000126197163229479	0.000166167171632328	8.47487388032839e-05	3.60939350381577e-05	8.62754344903097e-05	0.000199913054048929	4.29585554632922e-05	9.79459282614614e-05	0.000141912072554948	5.00505757801911e-05	2.36183208518059e-05	0.000202882055244939	0.000169961258491791	0.000103223815737986	2.80836685324852e-05	0.000190073486363983	0.000306089967957855	7.87518518592915e-05	0.000309980898291304	0.00018077419122018	0.000133181130995608	7.3469977883384e-05	2.67633698356096e-05	0.000245947841700802	8.15312409634581e-05	0.000273358886529174	9.79444841202618e-05	2.60932614594269e-05	4.26427522916545e-07	0.000137167916574326	0.000106127684092585	2.59165319980014e-05	1.87658460510041e-05	4.09305934707865e-08
M00491_arabinogalactan oligomer/maltooligosaccharide TS	0.000403343919575434	0.000674802223961385	0.00147867922295946	0.000726780861374461	0.000876354534105859	0.00115442747845358	0.000876626061492794	0.00161592914606814	0.00027842481334512	0.00211105209242463	0.000372453789985029	0.00124711932710409	0.00144180415949666	0.00159884573832414	0.00121016081617869	0.0028737439627395	0.00153164422003635	0.00116302690819903	0.00142922555319466	8.34965918025979e-05	0.00152718154347553	0.000583930784237825	0.000682843244261757	0.00325340559328994	0.00217083934220115	0.000939541637478436	0.00103402483393078	0.000346989567638207	0.00388678131921097	0.00228912173155422	0.00304295424137629	0.00177494874176389	0.00239963714595898	0.000645206018524207	0.000580913067868943	0.000893698273021123	0.00539383032150538	0.00235428102396743	0.000476351001247525	0.00048175324168954	0.00319089494091697	0.0016280279197514	0.00127955250884667	0.00183634370615795	0.00217972133449172	0.00218393839026204	0.000743301447480434	0.000756942452384941	0.00131271185751289	0.00434077678939564	0.00132953955659044	0.00154257922657129	0.000403449288809193	0.00105510516221428	0.00162699005556252	0.00269978792161781	0.000399086602472457	0.00124396083230617	0.000952905661464685	0.000856123394096373	0.00115540257293119	0.00184776382732833	0.000806335444306392	0.00308404860316778	0.00112896275643765	0.00263178753387662	0.000816492245240839	0.00120631009935953	0.00234466204823215	0.00082835639353999	0.00153980143969783	0.00166886728517084	0.000363843390192303	0.00089106649892356	0.000471670270713653	0.00141480866864801	0.00103514413465021	0.000502165170423633	0.000449013128419395	0.00119418399132074	0.00214850991533676	0.00100579269224846	0.0027698741635768	0.00102904505471849	0.000435408702467848	0.000180919994766591	0.000611161398138648	0.000163172096993691	0.00231748080692803	0.00123731305302322	0.00141530837721504	0.00135987592690505	0.000914011544282618	0.000914924260869532	0.00084804320743628	0.00128225289209389	0.00143720187015759	0.000970466301352692	0.00105616689013667	0.000591210757694226	0.00160481240453556	0.000410736203510689	0.00146295660083228	0.00344452554567181	0.000599365340960707	0.00169630304406054	0.000533473903356975	0.00132318823003613	0.00116709731466363	0.00167566090734892	0.000459642850974523	0.00475174479648579	0.0027623322958569	0.00170792176980202	0.00177085487850566	0.00281064584839546	0.000332803749784534	0.000219496447076113
M00492_LytS-LytR 2-CRS	6.65042231715505e-06	7.03238050092314e-05	0.000110180831288893	0.000128909959551547	5.71636018994517e-05	0.00031194018697335	0.000116280647901424	0.000206040907457542	0.000273195377222553	0.000282322521996515	2.90118502352808e-05	5.6420081493909e-05	0.000438562476617294	0.000172298501068724	0.000201873991740759	0.00027604614655262	0.000276203297259191	0.000155429318678673	9.92917246820864e-05	1.51824028886596e-05	0.000356310449230176	0.000181080776359074	0.000175415422801695	0.000297130254028503	0.000631756365671578	8.82703336497807e-05	0.000164606060671834	5.88613088355668e-05	0.00142685291751484	0.000411687638774465	0.000307505059560433	0.000175149132588932	7.60634647983208e-05	0.000163631343446006	9.3764553157168e-05	5.68977322778576e-05	9.38013282011836e-05	0.000177477918637935	5.03602236338836e-05	7.33997887771219e-05	3.82095590448941e-05	0.000354948086717797	0.000143363414866927	0.000339806068374808	0.000157008649925412	0.000300278585618547	0.000298121013494158	0.000106262999393473	0.000152741128104982	4.50766875262995e-05	0.000219277386839194	0.000539681812321108	2.46927070648202e-05	0.000221715514732251	0.000125791966246274	9.2005854019946e-05	6.74545151149415e-05	1.0609349599334e-05	0.000295511255835036	7.8477374769463e-05	0.000182837186523701	0.00018369110989288	3.76136917814125e-05	0.00015898650096415	0.00036553695515623	0.000382300276741951	8.86914609005923e-05	8.23725206425991e-05	0.000369308435613187	0.00026835206674128	0.000178717682939086	0.000165869800781414	5.26209047454249e-05	0.000143302965201174	8.58213255928961e-05	0.000194805989683628	0.000351767308385716	0.000107173459318932	7.2667569004679e-05	0.000179664983438703	0.000225347038750246	0.000401171724677968	0.000472307307475764	0.000251579025522006	0.000149516204261013	4.39193420619409e-05	0.000123152793139901	3.37280216134004e-05	2.98429415073375e-05	7.51465732592943e-05	0.000179918812437431	0.000167981586957223	0.000189776124736537	0.000129025675974018	8.9261381308214e-05	0.000277016789195587	0.000142993202071475	0.000144749132475221	2.51083312762496e-07	7.19382144580472e-05	5.83842171806001e-05	3.32067368493521e-05	0.000393145345773726	0.000260213959460881	5.81348346743451e-05	4.95653272768365e-05	0.000217843403174913	0.000127297767594857	0.000187358175977121	4.75936318377524e-05	0.0001361541579224	7.57237097863368e-06	0.0012204760988228	0.000359531330764098	0.000230328977496171	3.01245177733847e-06	0.000226896138616686	4.42459715419202e-05
M00493_Alginate production 2-CRS (Alg)	0	0	3.27919140740752e-07	0	0	6.16225400033244e-05	1.04319386989238e-07	1.99013251996418e-06	1.02129112980394e-06	9.239330357321e-08	6.86671011485936e-07	3.86108342131114e-07	0	8.29687806109427e-07	9.26475655091016e-07	7.12163962665679e-07	0	1.68944911607254e-07	0	0	1.06527532278274e-06	1.289540931372e-06	1.4321496914021e-07	0	6.94714903831289e-06	1.81253251847599e-07	8.3868434669014e-07	0	1.57660359971881e-05	0	0	1.79504685566572e-06	7.16565848312019e-08	1.19127639777812e-07	2.21130893247054e-07	8.87640129139744e-08	3.05044969759947e-07	5.18899558187382e-07	1.05026535211436e-07	3.13315471072114e-07	0	2.67957574227509e-06	9.08709195054236e-08	3.66749392200982e-06	0	3.42295338408147e-07	3.26707959993598e-06	7.02490972151531e-07	4.98608151549714e-07	8.12749682002853e-05	1.42295513847627e-07	0	0	4.61612403323399e-07	8.56502592456265e-08	0	1.31174144585857e-06	0	1.56405917882542e-06	2.5843830194778e-07	1.2686014676406e-06	7.53295509095263e-08	1.23021068786304e-07	5.9222932701979e-07	2.67205376576191e-07	0	4.47936671215113e-07	1.42574678740976e-07	0	3.16707806390497e-06	9.14468785292951e-07	0	0	4.89339133348725e-07	9.33686225851997e-07	6.57241764986612e-07	3.66219915776168e-06	7.93289854322219e-07	1.09769741698911e-07	7.03329016095729e-07	2.87371356535914e-07	1.46777303043307e-06	5.52805499676652e-06	0	5.80338125219174e-07	0	1.1530440653508e-06	1.10042484872432e-07	9.46853909110272e-08	3.38071681029757e-07	4.19107858178461e-07	1.57090502424156e-07	5.50245848194236e-07	7.34423228052901e-08	5.10155730399008e-07	3.70673669753239e-07	3.44053452098444e-07	5.23978760091297e-07	0	0	0	2.96488721869215e-07	8.91270469214686e-07	5.73158501015156e-08	7.35387519071662e-07	0	1.39030492652517e-06	0	9.42485060459211e-07	0	5.7341748033524e-07	4.26012431990643e-07	1.48016164979297e-05	0	0	3.35883124999411e-06	1.70598600463673e-06	3.68375341237079e-07
M00494_Sodium extrusion 2-CRS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00495_Exoprotein synthesis 2-CRS	0.000174251849178085	1.09551433891209e-05	1.82273854380747e-05	2.26821570690002e-05	4.87642859039246e-06	0.00175608163564256	1.1739060617899e-05	0.000163527945332632	5.4213537473759e-06	5.10842575456278e-06	3.50202215857827e-06	1.81929424457904e-05	2.17307198390694e-05	1.7939233181096e-05	3.74885740073647e-06	1.30261910411179e-05	5.22435880964824e-05	2.76545925809913e-05	9.01801662331783e-06	1.13311598522431e-05	8.76011407101671e-06	2.22316856568533e-06	4.11886251247245e-06	5.71060153587407e-06	2.57044514417577e-06	9.01381484100702e-05	6.60849717817963e-05	5.01578837072468e-06	3.07440000201143e-05	5.20394098250562e-05	9.58713856341864e-05	0.000391654221467914	1.0378023181103e-05	2.31465004088288e-06	3.93995230523798e-05	1.68651624536551e-06	0.00304373184475293	1.8647952872359e-05	5.67143290141755e-06	1.57535018855059e-06	1.69743254021994e-05	0.000368492385103661	9.57961233426176e-06	0.000275144961404625	2.1618902966487e-05	2.66014822243891e-05	9.80123879980793e-06	4.95326384464045e-06	1.88087459968341e-05	0.00629600737425455	1.70313500524225e-05	3.21124838360358e-05	1.69602899397638e-05	2.34122117425572e-05	4.74288310572657e-06	2.37841998750069e-06	6.18903464000542e-07	2.88255085760153e-05	9.65702272312774e-06	2.4393991320851e-05	1.08322707818162e-05	4.40150565964362e-06	7.38126412717826e-07	2.36553314049619e-05	9.95206425058024e-06	0.000149089084722596	1.74493730271847e-05	4.87854906981936e-06	5.04227832059913e-05	5.04753066434855e-06	0.000103870851446285	6.12090093067612e-06	1.92264080208796e-06	8.66619605160592e-07	0.000223835711210919	9.47367058387844e-07	1.55028737917676e-05	2.35765744704563e-06	9.31945107023753e-06	8.58694395751276e-05	0.000116944815637768	5.72749499358826e-05	4.78113259291287e-05	7.21118690038641e-06	7.36027016812063e-06	2.71719903298147e-07	5.80942034925912e-06	2.55298564904042e-06	0.000162177137552407	9.31950934038696e-06	1.21038349441939e-05	3.37744580211936e-06	3.01259601886344e-05	9.38152231514775e-06	1.27657968936845e-05	3.83400132414767e-06	1.48321443199639e-05	1.52739808566613e-05	1.25541656381248e-05	3.12025888016673e-05	2.79963271429954e-05	8.95840673127833e-06	0.000129829883799721	1.04704594965449e-05	1.51146648086529e-05	3.06573371088229e-06	3.89285379427049e-06	6.36126192763461e-05	9.38204607476292e-05	7.32017906753396e-05	1.32774817571625e-05	0.00253568989707311	5.32911056841532e-05	3.43504704792445e-05	6.14353279289884e-07	5.37591437909213e-05	7.6769370208653e-06	1.00996239389166e-05
M00496_Competence 2-CRS (ComD-E)	4.26981078247182e-05	7.01879573498446e-07	4.0973496635557e-06	1.97861798381445e-07	0	0.000146719057512263	8.66894105880568e-07	2.27994556818397e-06	0	1.85710540182152e-07	0	9.49343886214876e-07	3.32127128463769e-06	4.79421270630231e-06	8.33828089581915e-08	7.05042323039022e-08	5.75113692514209e-06	3.3957927233058e-07	0	0	1.89619007455327e-07	5.67398009803682e-08	0	7.65611697496756e-07	7.23661358157593e-07	4.51311534437929e-05	1.25802652003521e-07	1.29706101209055e-07	5.51351608706329e-07	6.98453617352791e-07	1.20865296323376e-05	1.28858720710289e-07	5.95466219947287e-07	3.93121211266778e-08	3.12742263306548e-08	0	2.2802111489556e-07	1.16622675702614e-06	0	0	8.70864555518485e-07	0.00016498626340856	1.81741839010847e-07	5.2620564967967e-08	0	1.82272267702338e-06	0	6.31539383964226e-07	1.20289216561368e-06	5.96531763883072e-06	2.86013982833731e-07	1.04661086122049e-05	8.92985368802432e-07	7.61660465483608e-08	1.99993355338538e-07	1.08759158781787e-07	2.39690936925065e-07	4.86018660231869e-07	1.72098644976757e-06	6.02161243538329e-07	1.56989431620524e-07	9.3031995373265e-07	0	2.14387016381164e-06	2.00537635120432e-06	2.8368556152231e-06	2.21728652251481e-07	1.65743064036385e-07	7.39055063485051e-06	1.59145672711225e-07	1.60519754111756e-06	3.40898056820698e-07	5.27407701320887e-08	4.84445742015238e-08	2.33421556462999e-07	0	7.86064890648133e-07	1.04714260770533e-07	1.75631586718257e-06	4.13309227693902e-07	4.37379204647661e-06	2.16007264312067e-06	3.69782057216139e-08	2.94999192264526e-06	5.22304312697257e-08	0	1.79682700183833e-06	0	2.50916285914222e-05	0	1.38305593198892e-07	0	1.71126458788407e-06	3.91447580552196e-07	3.52763240242573e-07	2.85418725709994e-07	3.06207572367615e-07	0	0	0	3.71068280566108e-06	1.3801550003012e-06	1.6932653464297e-05	4.97501578881156e-07	1.3874311193152e-06	2.33395869231451e-07	0	8.15207836745153e-06	2.09702925952174e-07	5.225818961297e-07	2.73806846860077e-06	1.10060311804783e-05	8.10740922702077e-06	3.81914015211126e-07	6.18043088775108e-08	2.10976587890255e-07	0	2.3207646497936e-07
M00497_Nitrogen regulation 2-CRS (Gln)	0.00114880593380828	0.000162263560201367	7.82906948518546e-06	9.66869665227146e-05	4.62207734651623e-05	8.15063347435275e-06	0.000111100147143539	2.72971551769587e-05	0.000227678559257046	5.76506496305759e-05	0.000182396987425952	0.000274998427151471	6.04483584360254e-05	0.000438122177268124	0.000253362455147145	0.000119857907080596	0.000146379780144566	0.00022215749041619	0.000261322244105813	1.94370527034005e-05	8.64712386844689e-05	0.000387333391698529	6.67711150622403e-05	7.26237381625494e-05	4.09563382262871e-05	0.000506475055371486	6.70050085101154e-05	0.000157298523840415	0.000116977092331207	0.000564624365869268	0.000149142612710623	0.000140452159045239	0.000378925036548334	0.000119678605111784	0.000102145729912507	0.000238264801664336	3.20144695763064e-06	0.000263524437874357	0.000386724506894142	0.000364323229762654	5.36219532085338e-05	0.000135185553189115	0.000392361547531323	3.79250762787311e-05	0.000225820925387881	2.52716648346735e-05	0.000130797531783437	1.03968663878427e-05	0.000522998815803147	2.68560764487899e-06	0.000101194877627879	0.000158456200329396	3.35732482354797e-05	4.71921746997621e-06	0.000204328971461552	0.000147130268861891	0.000147134460505285	0.000962532456688119	0.000158217098411622	0.000250555933738373	3.16801501506548e-05	0.000306026300569951	0.00118758388752859	0.000168907188233627	0.000182434470857395	8.65213334520576e-05	1.18120900199425e-05	0.000172668629056228	0.000104936967531252	8.21714239070465e-05	2.22106178571952e-05	5.1460342487829e-05	0.000148712989720935	0.000900498510718857	5.53084597320528e-05	0.000740908172211004	0.000245364727713491	0.000341972976980931	0.00014592130843003	8.86248344264203e-05	0.000445801101203207	0.000130088723687283	3.48121793076781e-05	0.000227311021436707	0.00015650875108979	0.000195516056418182	0.000387939754047168	0.000182800375020387	0.000404524395589181	0.000104858566399396	8.12377716900219e-05	8.50645070626806e-05	0.000179116028504188	2.07922560094057e-05	8.01399857952465e-05	0.00022316037613824	2.67214847796458e-05	1.91802425131419e-05	0.00130337598738324	0.000135574661092514	0.000280382923032216	0.000227012519673602	0.000585490425734948	5.42924390086607e-05	0.000131899105420693	0.000160793960195033	4.04752521734641e-05	0.00049106810843331	9.0125133906412e-05	0.000122745023319283	5.24466741430622e-05	0.000627565303751896	0.000290841191601105	0.000146955466741929	2.69660501703922e-05	0.000433351159700412	0.000235801385560889	0.000225723218260824
M00498_Nitrogen regulation 2-CRS (Ntr)	1.19827429137929e-07	1.08354680701373e-05	1.54121996148154e-05	2.99790603608249e-05	8.28072779500607e-06	0	8.48899011624925e-05	7.46299694986568e-07	3.82984173676477e-07	1.21035227680905e-05	3.43335505742968e-06	9.70941821602835e-05	2.5438658736502e-05	0.00021419773527725	3.36900238214915e-07	8.54596755198815e-07	2.17775676685131e-05	0.000158470327087604	0.000110642440581063	0	8.85598885006716e-05	1.2465562336596e-05	2.86429938280421e-06	6.9601063408796e-06	0	2.53754552586638e-06	4.13471382918239e-05	6.70391084900733e-06	8.20477383527134e-06	0	4.44748710573178e-06	1.20524574594699e-05	7.8822243314322e-07	7.92198804522447e-06	7.13936883911917e-05	4.97078472318257e-06	2.2878372731996e-07	2.98367245957745e-06	1.974498861975e-05	2.74464352659171e-05	0	5.35915148455018e-06	3.11687253903603e-05	2.35995261068458e-05	9.47877701734674e-06	2.7897070080264e-05	3.26707959993598e-06	7.02490972151531e-07	7.47912227324571e-07	0	2.24826911879251e-05	8.20871263702347e-06	2.57282699294818e-06	3.07741602215599e-07	7.13894910812297e-05	0.000103925418391485	3.76827542628461e-05	5.61222471399387e-07	6.62118385702761e-06	4.44513879350182e-05	1.52232176116872e-05	4.61016851566301e-05	3.60451731543871e-05	2.11510473935639e-06	0	8.84099919041092e-07	1.07504801091627e-05	8.52151032999973e-05	1.31457677603175e-06	1.74189293514774e-06	1.14003775233188e-05	1.66209002828002e-05	9.58923093310704e-06	2.70971545091856e-05	0	2.31677722157781e-05	1.84417886158713e-05	1.3961901436071e-05	2.52470405907495e-05	5.4776918665338e-05	1.13032733570793e-05	4.89257676811025e-07	1.51647995181568e-05	1.26391376458424e-05	4.99486472773866e-05	1.96996929891157e-05	4.59295886031403e-05	7.70297394107025e-07	0	5.63452801716261e-05	4.44254329669168e-05	2.87475619436206e-05	0	1.04288098383512e-05	2.45630536858782e-07	2.02634939465104e-05	1.84642019292832e-05	4.12633273571896e-05	0	5.87250730269773e-06	2.52693437920981e-05	6.07801879831891e-05	0	1.59338063282213e-05	7.10874601769274e-05	2.32664679164936e-05	4.75310496755794e-05	0	1.00531739782316e-05	0	1.91139160111747e-07	1.06503107997661e-07	4.10568648097335e-05	3.38332235697544e-05	6.91839278479599e-06	4.19853906249264e-07	2.5589790069551e-06	1.2279178041236e-06
M00499_Metal tolerance 2-CRS	0.000287226347643615	0.00172312243910889	0.00132088453243501	0.00173590301427415	0.00107865680338615	2.00904790358664e-05	0.00123381981531942	0.000540058530444205	0.00136688540968032	0.000795173727872475	7.36712161447974e-05	0.00111203401461981	0.000653163001718424	0.000987394864294707	0.00119970932853867	0.000493324522906068	0.000772925713569559	0.00101073320707979	0.000980005551707349	0.00027523503864995	0.00066274683839831	0.00132115101837575	0.00126453662011917	0.000572859838226978	0.00104779941173539	0.000738024272074276	0.000884356999500019	0.00219260925813353	8.61370252112843e-05	0.000242064947067748	0.000202570468680784	0.00127992546493614	0.000832022520621292	0.00180855591934741	0.00143297209851828	0.00201452235172601	2.61423539084274e-06	0.00112789824116063	0.00132036104245226	0.00117919724008172	0.00118254466968656	0.000229773619900089	0.000822519036612537	0.00138857698137591	0.000582129976311679	0.000521303820058763	0.00151190642646237	0.00129532802098701	0.000741760649254826	1.05547030714447e-05	0.00106789083459284	0.000310933721621494	0.00241283253035796	0.00127345398381829	0.00110345413067751	0.000736655444017802	0.00160400697993364	0.00102914170692863	0.00132011547546932	0.00106928847430894	0.00122772871410505	0.000814393047951453	0.00068844804472054	0.000184148632985429	0.000990315230639797	0.00078434250467609	0.00111702863574255	0.00125609860292266	0.000297497488261159	0.00119460601031464	0.00125564733475204	0.000890408764313334	0.00233873191612187	0.000317948101893334	0.000261694353453653	0.000392281789308313	0.00108311763568862	0.00137660064394447	0.00212278214984439	0.00105478376660762	0.000198155960994818	0.000949616125797014	0.00082477385296622	0.000771559166908937	0.00105706479188217	0.00183097045984112	0.00142877533617836	0.00192556851771662	6.18977337463567e-05	0.00122516839133503	0.00110728296130749	0.0011293393309775	0.00115301816505709	0.000858799637781729	0.00115302696248878	0.000981590829504745	0.00136149405486817	0.0020810484529945	0.00130597469967034	0.00140301637970699	0.00104857247843961	0.00173037192590394	0.000150164219554854	0.000407046850567946	0.000972549993972274	0.00136719614997849	0.000804930940261014	0.000807554163077707	0.00108199562612947	0.000146135295211879	0.00134487137737486	0.000630743356494546	0.000212935350100336	0.000789426591441809	0.00098435353768263	0.001062573613379	0.00147926899455053	0.00271067234833785
